,Class
4128,1.0
12446,0.0
2722,1.0
7510,1.0
1655,1.0
17540,0.0
1780,1.0
13803,0.0
15158,0.0
2955,1.0
14787,0.0
16348,0.0
10834,1.0
15753,0.0
9055,0.0
1506,0.0
6055,1.0
4226,1.0
3163,0.0
2985,0.0
6769,1.0
3200,0.0
6450,1.0
7953,1.0
14630,1.0
15808,0.0
4436,1.0
11359,0.0
125,1.0
13672,1.0
14649,0.0
15710,1.0
3776,1.0
16378,0.0
5597,1.0
3288,0.0
9299,1.0
3237,1.0
4175,0.0
1443,1.0
8739,0.0
9218,0.0
17108,0.0
15585,0.0
10145,0.0
3270,0.0
8545,0.0
984,1.0
8035,1.0
5481,1.0
14898,0.0
10488,1.0
4658,0.0
6415,1.0
15390,1.0
3151,1.0
17539,0.0
15865,0.0
9267,1.0
5970,1.0
15002,0.0
11893,1.0
15458,0.0
3820,1.0
1392,0.0
109,1.0
7438,1.0
17394,1.0
8804,1.0
1186,1.0
372,0.0
6147,1.0
98,1.0
9777,1.0
16897,0.0
2213,1.0
5604,1.0
8883,0.0
5418,1.0
4939,1.0
13438,1.0
3159,0.0
9160,1.0
464,1.0
616,0.0
6381,0.0
11300,0.0
12999,0.0
8183,0.0
13515,0.0
16578,0.0
2717,1.0
50,1.0
391,0.0
2564,0.0
10005,1.0
13643,0.0
17365,0.0
7390,1.0
14360,1.0
7770,1.0
6222,1.0
1161,0.0
2589,0.0
7038,1.0
15478,0.0
11648,1.0
15901,0.0
10572,0.0
15515,0.0
16782,0.0
6359,0.0
6692,1.0
1707,1.0
15885,1.0
1031,1.0
9166,1.0
9490,1.0
1578,0.0
15863,0.0
9949,1.0
3794,0.0
2304,0.0
2918,1.0
5587,1.0
14609,1.0
6327,1.0
1252,1.0
1516,0.0
2372,1.0
3433,1.0
4240,1.0
1391,0.0
894,0.0
2138,1.0
14041,0.0
91,1.0
15191,1.0
2934,1.0
2956,1.0
10939,1.0
2605,1.0
3515,0.0
1130,1.0
732,0.0
11112,1.0
3085,1.0
7298,1.0
4589,0.0
12498,0.0
2796,1.0
7602,1.0
799,1.0
179,0.0
11471,1.0
13802,1.0
9832,1.0
199,0.0
14647,1.0
12944,0.0
16272,0.0
11774,1.0
2565,1.0
16861,0.0
13281,0.0
2398,1.0
15107,0.0
7534,0.0
16766,0.0
15859,0.0
67,0.0
4713,0.0
11454,1.0
15693,1.0
2131,1.0
5034,1.0
6916,1.0
2573,0.0
635,1.0
2426,0.0
6223,1.0
788,0.0
3333,1.0
3988,1.0
6009,1.0
8336,1.0
16659,0.0
885,0.0
13452,1.0
1098,1.0
1192,0.0
12480,1.0
516,1.0
4477,0.0
10234,1.0
1883,1.0
17456,1.0
14626,0.0
6192,1.0
14179,1.0
7238,1.0
5754,1.0
2069,1.0
2839,1.0
8238,0.0
16256,0.0
15909,0.0
1463,1.0
15211,0.0
4577,0.0
9858,1.0
474,1.0
7350,1.0
4819,0.0
17323,1.0
221,0.0
12634,0.0
17165,0.0
4249,1.0
6488,1.0
7037,1.0
9458,1.0
12435,1.0
5651,1.0
1112,1.0
3514,1.0
17468,1.0
2882,1.0
68,1.0
902,1.0
7165,1.0
11596,0.0
2182,0.0
8490,1.0
9715,0.0
8221,1.0
3144,1.0
1332,0.0
6773,1.0
1309,1.0
14440,1.0
14682,0.0
11442,1.0
2579,1.0
16176,0.0
2021,1.0
7258,1.0
2581,1.0
7968,1.0
1944,1.0
2157,0.0
4341,1.0
9564,1.0
4242,1.0
13747,1.0
1074,0.0
4531,1.0
3160,0.0
1170,1.0
2988,1.0
1883,0.0
5975,1.0
3730,1.0
491,1.0
1182,1.0
1376,1.0
5015,0.0
16238,0.0
4759,0.0
10306,0.0
6041,1.0
2842,1.0
4181,1.0
4087,1.0
2380,1.0
2888,1.0
8878,1.0
12273,0.0
6672,1.0
15001,1.0
9213,1.0
2065,1.0
12583,1.0
5603,0.0
4252,1.0
13925,1.0
5731,1.0
14749,1.0
5297,1.0
12983,0.0
1463,0.0
633,1.0
10173,1.0
10067,0.0
11540,1.0
7670,1.0
6870,1.0
17501,0.0
12996,0.0
10474,1.0
9945,1.0
9645,1.0
14896,0.0
12663,0.0
4097,1.0
6682,1.0
5429,1.0
9192,0.0
3787,0.0
1785,0.0
7117,1.0
16882,1.0
4684,1.0
10048,1.0
16936,1.0
2039,0.0
9283,1.0
213,0.0
12437,1.0
3074,1.0
7877,1.0
3341,1.0
3963,1.0
5912,1.0
2515,1.0
16939,1.0
8516,1.0
2032,1.0
7236,1.0
12759,0.0
15331,0.0
13987,0.0
1080,1.0
15455,0.0
4063,0.0
664,1.0
5650,1.0
15304,0.0
497,0.0
14510,0.0
3863,1.0
2937,1.0
3918,1.0
1690,0.0
14351,0.0
306,1.0
4057,1.0
17672,0.0
9839,1.0
9708,1.0
2314,1.0
2169,1.0
17236,0.0
4165,1.0
9032,0.0
2063,0.0
6471,1.0
6478,1.0
5453,1.0
11281,0.0
9908,1.0
4271,1.0
8533,1.0
2725,1.0
9097,1.0
17663,0.0
3366,0.0
5516,1.0
11783,1.0
4337,1.0
15314,1.0
2396,0.0
1478,1.0
5507,0.0
925,0.0
8136,0.0
12072,1.0
11708,0.0
8673,0.0
3125,1.0
7621,1.0
6560,1.0
17473,0.0
9147,1.0
12722,1.0
9848,0.0
3318,1.0
3718,0.0
9629,1.0
5799,0.0
5883,1.0
9784,1.0
11350,1.0
6104,1.0
6749,1.0
13013,0.0
9084,0.0
17309,1.0
17111,0.0
15970,0.0
1593,1.0
5541,1.0
422,1.0
16085,0.0
16559,0.0
3957,1.0
5607,1.0
2057,0.0
11382,1.0
1726,0.0
1185,0.0
9976,0.0
16792,1.0
905,1.0
8348,1.0
7798,0.0
6090,1.0
2081,1.0
7930,1.0
13857,0.0
1450,1.0
7935,1.0
10848,1.0
12179,1.0
9318,1.0
1324,0.0
9929,0.0
7212,0.0
6534,1.0
5210,1.0
2647,1.0
10075,1.0
16829,0.0
10624,1.0
1233,1.0
4367,1.0
1479,0.0
693,0.0
962,0.0
6366,1.0
1778,1.0
7371,0.0
1302,0.0
7838,0.0
14881,1.0
3716,0.0
1351,1.0
5038,1.0
4400,0.0
13844,0.0
11296,1.0
7355,1.0
16126,0.0
8752,1.0
17395,0.0
1437,0.0
508,1.0
16021,0.0
5403,1.0
5931,1.0
3382,1.0
8949,0.0
4156,0.0
12244,1.0
4387,0.0
12748,0.0
10312,1.0
1553,1.0
8695,1.0
17031,0.0
1540,0.0
9123,1.0
1212,0.0
15288,1.0
1298,0.0
2561,1.0
13111,0.0
13033,0.0
11571,1.0
12670,0.0
391,0.0
10066,0.0
3591,1.0
11352,1.0
8437,1.0
6720,1.0
15544,0.0
16894,0.0
14697,0.0
947,0.0
15580,0.0
14331,0.0
2838,1.0
17444,0.0
2548,1.0
13011,0.0
273,1.0
3619,1.0
2075,1.0
7009,1.0
18,1.0
9271,1.0
4634,0.0
7708,0.0
8984,0.0
4221,1.0
14316,0.0
10764,1.0
13949,1.0
14346,1.0
5600,1.0
9292,1.0
15993,0.0
10357,0.0
3638,0.0
932,1.0
600,1.0
1653,0.0
245,1.0
8108,0.0
1894,0.0
7834,0.0
3724,1.0
839,1.0
263,0.0
376,1.0
1467,1.0
12617,0.0
13547,1.0
16230,0.0
5697,0.0
341,1.0
2177,1.0
2044,0.0
942,0.0
9665,1.0
15886,1.0
13357,0.0
10907,1.0
3081,0.0
2070,1.0
6579,1.0
1305,1.0
1738,1.0
299,0.0
3067,1.0
7979,1.0
11465,1.0
2036,1.0
10452,1.0
10166,1.0
10293,1.0
13401,1.0
4309,1.0
14224,1.0
8846,0.0
6829,1.0
7131,1.0
1292,1.0
7956,1.0
16630,0.0
2203,1.0
13994,0.0
3145,0.0
14551,1.0
7372,1.0
1900,1.0
5595,0.0
2759,0.0
14470,1.0
1487,1.0
662,0.0
2077,0.0
4104,1.0
7494,0.0
5969,1.0
15474,0.0
4173,0.0
6755,1.0
2576,0.0
14393,0.0
16288,0.0
4043,1.0
12857,0.0
4079,1.0
14250,1.0
7755,1.0
14170,1.0
9464,0.0
15964,0.0
4604,0.0
14256,1.0
1986,0.0
7775,1.0
9728,0.0
16713,0.0
16160,1.0
15564,0.0
10532,0.0
12174,1.0
1483,0.0
4055,1.0
2667,1.0
5230,1.0
12372,1.0
13670,1.0
7455,1.0
1269,0.0
865,1.0
2221,1.0
4943,1.0
2254,1.0
2624,1.0
16759,1.0
2161,1.0
10350,1.0
7942,0.0
610,0.0
4652,1.0
2551,1.0
15890,0.0
5920,1.0
14026,0.0
7149,1.0
13652,1.0
10637,0.0
3286,1.0
1227,1.0
5582,1.0
2175,1.0
5061,1.0
3570,1.0
9617,1.0
8046,0.0
17050,0.0
8388,0.0
14633,0.0
576,1.0
9313,1.0
2777,1.0
13671,0.0
530,1.0
57,1.0
4336,1.0
7190,1.0
13735,1.0
5574,0.0
6136,1.0
10555,0.0
5248,0.0
3982,1.0
11087,0.0
16667,0.0
13162,0.0
2173,0.0
2851,0.0
8720,1.0
7453,1.0
15557,0.0
5198,1.0
13214,0.0
11673,1.0
2382,1.0
15999,0.0
3485,0.0
3019,1.0
3810,0.0
338,1.0
10081,1.0
12490,0.0
5544,1.0
15685,1.0
11866,1.0
15523,0.0
10403,1.0
17421,1.0
3309,1.0
8747,0.0
1385,1.0
17517,0.0
9038,1.0
13099,0.0
298,0.0
8637,1.0
3070,1.0
84,1.0
3868,1.0
60,1.0
2078,0.0
15033,0.0
15679,1.0
14213,0.0
4041,1.0
15220,0.0
2538,0.0
16582,0.0
16399,0.0
7363,0.0
6637,0.0
7499,1.0
13486,0.0
9011,0.0
3330,0.0
6554,0.0
10772,1.0
16135,1.0
4655,0.0
321,0.0
7136,1.0
11986,1.0
2655,1.0
12144,1.0
13725,0.0
887,0.0
5003,1.0
918,1.0
2587,1.0
245,0.0
14762,0.0
8209,1.0
16531,0.0
5984,1.0
2364,0.0
16517,0.0
1162,0.0
288,0.0
13654,0.0
17519,1.0
10070,1.0
10682,0.0
12452,0.0
946,1.0
8683,1.0
1171,0.0
2946,1.0
10376,0.0
3509,1.0
6793,1.0
2454,1.0
278,1.0
318,1.0
15950,0.0
3122,1.0
8581,0.0
8341,1.0
3407,1.0
15479,0.0
13865,0.0
1970,1.0
13132,0.0
932,0.0
692,0.0
420,1.0
6365,1.0
9023,0.0
10275,0.0
3803,0.0
16432,0.0
9143,0.0
7109,0.0
8977,0.0
4320,0.0
2966,1.0
3970,1.0
4927,1.0
324,1.0
14620,0.0
13975,0.0
3093,0.0
12752,1.0
17591,0.0
15794,0.0
12517,0.0
3983,1.0
1405,0.0
6125,1.0
1095,0.0
15976,0.0
2844,1.0
4816,0.0
16477,0.0
5957,1.0
191,0.0
13378,0.0
2152,1.0
2438,1.0
13183,0.0
12207,1.0
14411,0.0
4687,1.0
4923,1.0
15837,0.0
6786,1.0
5878,0.0
9550,1.0
16463,0.0
2346,0.0
8432,1.0
4587,0.0
1720,1.0
14601,0.0
3987,1.0
2487,0.0
8380,1.0
2486,0.0
6198,0.0
13101,1.0
14460,0.0
15183,0.0
6402,1.0
5696,1.0
2942,1.0
7382,0.0
2179,1.0
13838,0.0
5579,1.0
10340,1.0
9995,1.0
7906,0.0
909,1.0
772,1.0
1049,0.0
6783,1.0
12664,1.0
436,1.0
1610,0.0
2416,0.0
2018,1.0
2972,1.0
12319,0.0
14042,0.0
13571,0.0
2932,1.0
15410,0.0
2511,1.0
16512,0.0
13005,0.0
1815,1.0
14590,1.0
14452,0.0
3482,1.0
11535,1.0
2124,0.0
13708,0.0
1042,1.0
3859,0.0
7702,1.0
1683,1.0
17113,0.0
17589,0.0
9172,1.0
809,0.0
116,1.0
17474,1.0
797,1.0
4907,0.0
3723,0.0
13126,0.0
12738,0.0
3963,0.0
1800,0.0
2672,1.0
3583,1.0
9419,0.0
4553,1.0
16995,0.0
6010,1.0
5738,0.0
8481,1.0
3165,0.0
6764,1.0
1658,0.0
3510,1.0
7550,1.0
4267,1.0
2943,0.0
16810,0.0
3961,1.0
5317,0.0
9675,0.0
3076,1.0
1002,1.0
4199,1.0
2419,0.0
3576,0.0
17349,0.0
9774,1.0
3559,0.0
110,1.0
12460,1.0
3855,1.0
4888,1.0
17145,0.0
13062,0.0
2516,1.0
5314,1.0
16227,0.0
1064,1.0
4525,0.0
13703,0.0
4828,0.0
111,0.0
808,0.0
3908,1.0
14337,1.0
190,1.0
7024,1.0
1957,0.0
10639,0.0
9345,0.0
15165,1.0
11406,1.0
3197,0.0
2403,1.0
5185,1.0
17461,1.0
14702,1.0
3451,1.0
10285,1.0
12721,1.0
8097,1.0
9892,1.0
17391,1.0
15090,0.0
1250,1.0
7567,1.0
11128,1.0
14723,0.0
3571,1.0
5369,1.0
6929,1.0
9605,1.0
923,1.0
8903,0.0
3206,1.0
11797,1.0
17373,1.0
11270,1.0
7385,0.0
795,1.0
1715,0.0
3517,0.0
3720,0.0
9462,1.0
2463,0.0
1872,0.0
16656,0.0
12946,0.0
11710,1.0
16459,0.0
9456,1.0
2263,1.0
6510,1.0
590,1.0
13140,0.0
16553,0.0
8850,0.0
4625,0.0
6846,0.0
14347,0.0
10852,0.0
8871,1.0
686,0.0
9426,1.0
5455,1.0
1450,1.0
2513,0.0
15853,0.0
11456,0.0
1205,1.0
17284,1.0
9805,1.0
1588,1.0
6687,1.0
13562,0.0
8808,0.0
3962,1.0
8925,0.0
6079,1.0
17278,1.0
10958,0.0
3303,1.0
4007,1.0
4940,1.0
2040,1.0
5899,1.0
14369,1.0
1521,0.0
14015,0.0
16972,0.0
11462,0.0
13161,0.0
1261,0.0
14395,1.0
311,0.0
1717,1.0
2053,0.0
4669,1.0
4299,0.0
3784,0.0
1009,0.0
7348,1.0
10379,1.0
1595,1.0
9880,1.0
13163,0.0
2774,0.0
13030,0.0
12952,0.0
16478,1.0
1988,1.0
1133,1.0
7280,1.0
2673,1.0
16264,0.0
9177,0.0
17362,0.0
250,0.0
8187,0.0
5885,1.0
1802,1.0
1591,1.0
6590,1.0
13784,1.0
17656,1.0
628,1.0
465,1.0
13276,0.0
4766,1.0
2640,1.0
16516,0.0
2110,1.0
778,1.0
13786,0.0
12429,1.0
6996,1.0
1021,1.0
6306,1.0
3132,1.0
461,1.0
1054,1.0
12394,1.0
17574,1.0
869,1.0
15476,0.0
10705,0.0
9222,1.0
4248,0.0
3912,0.0
11275,1.0
9109,1.0
9499,1.0
17484,0.0
11243,1.0
1274,0.0
5699,1.0
7679,0.0
10990,1.0
9592,0.0
3359,0.0
16571,0.0
103,1.0
967,1.0
15239,0.0
6514,1.0
16083,0.0
4568,0.0
13259,0.0
10850,1.0
3174,1.0
1962,1.0
4993,1.0
4892,0.0
14334,0.0
6227,1.0
949,1.0
1252,0.0
3177,0.0
3360,1.0
308,0.0
2842,1.0
1153,0.0
12582,0.0
3856,1.0
1573,1.0
12227,0.0
1052,0.0
14523,0.0
11412,1.0
9223,0.0
10236,1.0
4764,1.0
9064,1.0
1875,0.0
303,1.0
13686,1.0
3597,1.0
5832,1.0
2250,0.0
192,0.0
12905,0.0
13237,0.0
12631,1.0
4486,0.0
9785,1.0
3925,1.0
9942,1.0
3829,1.0
1798,1.0
15202,0.0
16065,0.0
3304,1.0
15553,0.0
13308,1.0
1807,0.0
3872,0.0
3792,0.0
3043,1.0
14158,1.0
2787,0.0
9261,1.0
1718,0.0
2697,1.0
1849,1.0
10625,1.0
235,1.0
12856,0.0
6623,1.0
3436,0.0
16530,0.0
6772,1.0
1550,0.0
6993,1.0
238,1.0
3261,0.0
2312,0.0
11603,1.0
1118,1.0
1757,0.0
16885,0.0
6752,1.0
871,0.0
9106,0.0
722,1.0
10999,0.0
17274,0.0
2473,1.0
8349,0.0
15592,0.0
10940,0.0
623,0.0
695,0.0
315,1.0
3229,0.0
602,1.0
3946,0.0
5851,1.0
6130,1.0
5448,1.0
3130,1.0
16283,0.0
15636,0.0
911,1.0
3969,1.0
673,1.0
10167,1.0
337,0.0
2560,0.0
755,1.0
2986,1.0
10880,1.0
15920,0.0
11671,0.0
13911,0.0
11003,1.0
4821,0.0
16695,0.0
12102,1.0
16736,0.0
3056,1.0
7244,1.0
4209,1.0
14083,0.0
11876,1.0
14524,0.0
8265,1.0
6856,1.0
8599,1.0
1044,1.0
6902,1.0
9951,0.0
16440,1.0
1446,1.0
1084,0.0
14825,0.0
1696,0.0
11086,0.0
16156,0.0
13387,0.0
1631,1.0
270,0.0
1882,0.0
14527,0.0
13904,0.0
5075,1.0
5510,0.0
3099,1.0
556,1.0
981,1.0
2536,1.0
11071,1.0
2916,0.0
14684,1.0
187,1.0
11973,1.0
5559,1.0
3939,0.0
1729,1.0
6588,1.0
17622,0.0
4340,0.0
3916,1.0
447,1.0
3114,1.0
14035,1.0
17232,1.0
7125,1.0
2441,0.0
3104,1.0
11090,0.0
7693,0.0
6095,0.0
9488,1.0
2139,1.0
13227,0.0
16917,1.0
688,0.0
5209,1.0
17164,0.0
8419,1.0
10347,1.0
4921,0.0
2953,1.0
5463,0.0
13761,0.0
1901,1.0
1583,0.0
1290,1.0
12777,0.0
2853,0.0
10694,1.0
10337,1.0
3903,0.0
1401,1.0
3360,1.0
11907,0.0
3954,0.0
15834,0.0
15739,0.0
12160,1.0
12455,1.0
6080,1.0
5458,1.0
980,1.0
11351,0.0
12059,1.0
4132,1.0
16355,0.0
17424,0.0
15412,0.0
494,1.0
4135,1.0
17037,0.0
9277,1.0
862,0.0
13408,1.0
16579,0.0
1943,1.0
10297,1.0
4332,0.0
14123,0.0
3971,0.0
2088,1.0
12855,0.0
13197,1.0
2776,0.0
4146,1.0
2436,0.0
2412,0.0
17482,0.0
15461,0.0
1547,0.0
6954,1.0
3136,0.0
13236,1.0
15631,0.0
3553,1.0
14719,1.0
3806,0.0
2974,1.0
327,1.0
15164,0.0
6775,1.0
14066,1.0
16852,0.0
17645,0.0
10022,1.0
3328,0.0
7383,1.0
1263,1.0
17363,0.0
13121,0.0
13459,0.0
6583,1.0
5022,1.0
12585,1.0
14999,1.0
11415,1.0
9804,0.0
4109,1.0
5214,1.0
3256,1.0
7324,1.0
2691,1.0
14505,0.0
4628,1.0
1417,1.0
1320,1.0
16594,0.0
5163,1.0
7227,1.0
734,1.0
12194,1.0
17523,1.0
4530,1.0
11669,1.0
12382,1.0
9943,0.0
359,1.0
6337,0.0
6983,1.0
10068,1.0
918,1.0
13292,1.0
571,1.0
148,1.0
3415,1.0
2181,1.0
14810,0.0
7032,1.0
6838,1.0
13882,0.0
14030,0.0
14236,0.0
2218,1.0
3253,1.0
758,1.0
2828,1.0
2153,1.0
4997,1.0
38,1.0
3263,1.0
6839,1.0
2865,1.0
5742,0.0
651,1.0
11096,1.0
15411,0.0
5396,0.0
7083,0.0
2264,0.0
3522,1.0
10924,1.0
1947,1.0
4479,1.0
5661,1.0
9790,1.0
68,0.0
10778,1.0
13523,1.0
378,1.0
17646,0.0
3840,1.0
15719,0.0
17379,0.0
8307,1.0
920,0.0
10703,0.0
166,0.0
2017,1.0
285,1.0
6645,0.0
14338,0.0
16289,1.0
14286,1.0
4595,0.0
10700,1.0
13303,0.0
2851,1.0
12640,1.0
4293,1.0
4461,0.0
1428,1.0
14912,0.0
6624,0.0
9308,1.0
2661,0.0
8492,1.0
9869,0.0
2736,1.0
5670,1.0
12033,1.0
3291,1.0
2379,0.0
15627,0.0
4173,0.0
12393,1.0
12746,1.0
16107,0.0
3920,0.0
14014,1.0
366,0.0
2104,1.0
690,1.0
3242,0.0
9734,1.0
5711,1.0
16038,0.0
15232,0.0
1094,0.0
6719,1.0
4226,1.0
15903,0.0
16548,0.0
204,0.0
2084,1.0
3232,1.0
4934,0.0
10008,0.0
4349,1.0
1231,0.0
15800,0.0
7959,0.0
3394,1.0
2058,0.0
1127,1.0
4252,0.0
15024,0.0
13444,0.0
12228,1.0
4335,0.0
10746,1.0
3861,0.0
16771,1.0
13684,0.0
7486,1.0
12949,1.0
4887,0.0
858,0.0
16758,0.0
6540,1.0
566,1.0
12684,1.0
10541,0.0
8843,0.0
6860,1.0
10975,1.0
611,1.0
10627,0.0
955,0.0
7405,0.0
5945,1.0
17003,0.0
54,1.0
6411,1.0
3517,1.0
11750,1.0
490,0.0
13149,0.0
15939,1.0
2246,1.0
17378,1.0
4012,0.0
1134,1.0
11707,1.0
2973,1.0
2716,1.0
2943,0.0
3164,0.0
2619,1.0
8237,0.0
11620,1.0
11765,1.0
11579,1.0
2855,1.0
3440,1.0
1893,0.0
3675,1.0
15772,0.0
13010,0.0
11769,1.0
205,0.0
671,0.0
3785,0.0
15244,1.0
14900,0.0
9473,1.0
1604,1.0
898,1.0
3307,1.0
8028,1.0
10860,1.0
2891,1.0
14398,0.0
2913,1.0
8399,0.0
14009,0.0
16390,0.0
14166,0.0
11998,1.0
635,0.0
12510,0.0
16919,0.0
2862,1.0
6477,1.0
15173,0.0
4178,1.0
2686,1.0
4078,1.0
11066,1.0
10533,1.0
5992,1.0
742,0.0
2582,0.0
2523,1.0
12001,1.0
8387,0.0
10676,1.0
9449,0.0
2105,0.0
3644,0.0
1338,1.0
3765,0.0
4235,1.0
4995,1.0
5058,1.0
17046,0.0
4435,0.0
11678,1.0
718,1.0
3817,1.0
6774,1.0
11188,1.0
10740,0.0
14675,1.0
9815,1.0
3784,1.0
9290,0.0
6812,1.0
3894,1.0
9361,0.0
15133,1.0
10657,1.0
3701,0.0
7375,1.0
6315,1.0
12820,0.0
3646,0.0
193,0.0
13418,0.0
817,0.0
3568,0.0
15814,1.0
6161,1.0
15645,0.0
4391,1.0
11166,1.0
4928,0.0
5553,1.0
10801,1.0
1878,1.0
239,0.0
12209,1.0
3610,1.0
11171,1.0
652,0.0
4237,1.0
5619,1.0
1131,0.0
8642,1.0
5098,1.0
14669,0.0
2243,1.0
715,0.0
3553,0.0
4369,0.0
8330,0.0
5629,1.0
10604,0.0
4508,1.0
2656,0.0
12176,1.0
14457,0.0
16534,0.0
15097,0.0
1311,1.0
2295,0.0
11805,1.0
4225,0.0
2645,1.0
14322,0.0
1080,1.0
8692,0.0
7082,1.0
4734,1.0
8914,0.0
13049,0.0
663,1.0
3495,0.0
11283,1.0
14959,1.0
3497,1.0
16984,1.0
3404,1.0
11512,1.0
5521,1.0
347,1.0
11823,1.0
2701,1.0
1701,1.0
13600,0.0
6969,1.0
2868,1.0
16326,0.0
6220,1.0
2639,0.0
87,1.0
2343,1.0
2321,1.0
15350,0.0
17417,0.0
137,1.0
6973,1.0
11089,1.0
15725,0.0
1201,0.0
6122,1.0
15752,0.0
12129,1.0
1745,1.0
14129,0.0
13626,0.0
6297,1.0
3928,1.0
14391,0.0
3105,1.0
3607,1.0
2331,0.0
11709,1.0
2188,1.0
196,0.0
12358,0.0
17190,1.0
15958,0.0
14642,0.0
2669,1.0
16629,0.0
15199,0.0
2762,0.0
2033,1.0
17032,0.0
5104,1.0
13656,0.0
1638,0.0
8314,0.0
11175,1.0
2823,1.0
3075,0.0
7297,1.0
3279,1.0
8005,0.0
986,0.0
8328,0.0
13520,0.0
7353,1.0
13454,1.0
10753,0.0
7830,0.0
16450,0.0
7698,1.0
14431,0.0
5669,0.0
1145,1.0
10661,1.0
17067,1.0
8935,1.0
5308,1.0
1375,1.0
3761,1.0
12859,1.0
573,1.0
11037,0.0
5489,1.0
16682,0.0
8026,1.0
10750,0.0
16877,0.0
691,1.0
12015,1.0
16990,0.0
10105,0.0
1015,1.0
870,1.0
1994,1.0
10628,1.0
11951,1.0
14843,0.0
14928,1.0
10560,1.0
7611,0.0
5284,1.0
4371,0.0
1362,0.0
226,0.0
1630,1.0
12627,0.0
1552,0.0
4055,1.0
37,1.0
8254,1.0
10444,1.0
14635,0.0
5040,1.0
3633,0.0
5695,1.0
5120,1.0
1135,0.0
10998,1.0
10280,1.0
10453,1.0
4018,0.0
10411,1.0
2425,0.0
4139,1.0
12050,0.0
860,1.0
2963,1.0
2427,0.0
2790,1.0
64,1.0
7675,1.0
479,1.0
3466,0.0
518,0.0
16757,0.0
4938,0.0
10898,1.0
5286,1.0
8369,0.0
12909,1.0
2094,1.0
2638,1.0
11338,1.0
11685,1.0
7818,1.0
1921,0.0
83,1.0
17204,1.0
13322,0.0
1803,1.0
4397,1.0
8477,1.0
1814,1.0
1272,0.0
15230,1.0
2995,1.0
3282,1.0
15678,1.0
15442,0.0
2619,0.0
4284,1.0
2643,1.0
9282,0.0
3801,1.0
4196,1.0
13036,0.0
12772,1.0
12362,0.0
3850,0.0
4232,1.0
2578,1.0
16198,1.0
15257,0.0
16197,0.0
3555,1.0
13241,0.0
2601,1.0
1373,1.0
1519,1.0
4118,1.0
10827,0.0
5756,1.0
5634,1.0
8401,1.0
2361,1.0
13069,0.0
7163,1.0
14260,0.0
11739,1.0
15445,0.0
1989,0.0
7738,0.0
16905,0.0
10563,0.0
202,0.0
3397,1.0
15170,1.0
4856,0.0
3137,0.0
9743,1.0
12504,0.0
15954,0.0
3766,0.0
3845,0.0
13456,0.0
6433,1.0
7847,0.0
12255,0.0
16406,0.0
16437,0.0
888,0.0
6262,1.0
6990,1.0
6044,1.0
10810,1.0
1425,0.0
16527,0.0
15928,0.0
113,1.0
8162,1.0
2932,1.0
16203,0.0
4560,1.0
1768,1.0
11444,1.0
11256,1.0
2082,1.0
8568,1.0
16315,0.0
10760,0.0
17270,1.0
16839,0.0
3732,1.0
3244,1.0
4987,1.0
2764,0.0
13798,1.0
2509,1.0
1856,1.0
15603,0.0
12816,0.0
1000,1.0
390,0.0
11601,0.0
6427,1.0
176,1.0
10580,0.0
3459,0.0
8114,1.0
17380,0.0
4998,1.0
14215,0.0
3507,0.0
4797,0.0
4770,0.0
17681,1.0
11067,1.0
4174,0.0
3450,1.0
1908,0.0
4947,0.0
8562,1.0
6034,1.0
7620,1.0
1152,1.0
267,1.0
2441,1.0
9691,1.0
7107,1.0
3118,1.0
4288,0.0
2231,0.0
175,0.0
603,1.0
8754,1.0
3409,1.0
1539,1.0
2293,0.0
9525,1.0
1364,0.0
4358,1.0
681,1.0
13054,0.0
3665,1.0
361,1.0
509,1.0
167,0.0
13693,0.0
2447,1.0
1915,1.0
7264,1.0
10730,0.0
1105,0.0
12069,1.0
2611,1.0
9946,0.0
5311,1.0
1546,1.0
11110,1.0
11158,1.0
153,0.0
13426,1.0
2833,1.0
4279,1.0
921,0.0
3552,0.0
1588,0.0
2768,1.0
12543,0.0
4539,0.0
14371,1.0
2385,0.0
10016,1.0
12280,1.0
1520,1.0
15092,1.0
691,1.0
3312,1.0
5142,0.0
11816,1.0
2960,1.0
3451,1.0
16593,0.0
13160,0.0
2750,0.0
549,0.0
12709,1.0
13135,1.0
12253,0.0
10181,1.0
5811,0.0
5635,1.0
11582,1.0
13930,0.0
3463,1.0
1381,1.0
2870,1.0
14905,0.0
3833,1.0
2969,1.0
4777,0.0
4277,0.0
4959,0.0
3955,1.0
1760,1.0
16666,1.0
7416,1.0
3253,1.0
1029,1.0
16677,0.0
2267,1.0
1974,1.0
14304,0.0
15527,1.0
14274,0.0
12329,1.0
11548,1.0
15643,0.0
15046,0.0
14212,0.0
2469,0.0
3663,1.0
16658,0.0
11759,1.0
13873,0.0
17002,1.0
9585,1.0
6697,1.0
3181,1.0
15093,0.0
122,1.0
8277,1.0
9067,0.0
11032,1.0
2001,1.0
4558,1.0
7813,0.0
12843,1.0
6298,1.0
4235,1.0
14538,0.0
4062,1.0
1133,0.0
10644,1.0
10523,0.0
1599,0.0
3492,1.0
2872,1.0
13000,0.0
1773,1.0
10595,0.0
1914,0.0
14216,0.0
9258,1.0
12604,1.0
14192,0.0
15421,1.0
861,1.0
1106,0.0
17080,0.0
1915,1.0
4957,1.0
8309,0.0
3774,1.0
3697,0.0
7779,0.0
